,report_date,total_gallons,gallons_returned,spill_start,spill_stop,hours,cause,actions,watershed,unit_id_1,unit_id_2,discharge_to,discharge_route,council_district,month,year,week,edwards_zone,pipe_diameter,pipe_length,pipe_type,installation_year,inches_no,rainfall_less_3,num_spills_compkey,num_spills_24mos,unit_type,asset_type,last_cleaned,response_time,response_datetime,public_notice,time_int,root_cause,steps_to_prevent,spill_street_address,multiple_spills,counts,months_since_cleaned,zip,lat,long
879,2018-07-09,94250,0.0,7/9/2018 3:00:00 PM,7/10/2018 3:30:00 AM,12.5,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,7,2018,28,0,48.0,298.34,rcp,1973,2.54,1.32,2,2,outfall,sewer main,,0.00,2018-07-09,False,24,rain event,"I/I Inv, ",1800 Austin Hwy,False,12,0.0,78218-1713,29.499371,-98.422432
880,2018-07-09,94250,0.0,7/9/2018 3:00:00 PM,7/10/2018 3:30:00 AM,12.5,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,7,2018,28,0,48.0,298.34,rcp,1973,2.54,1.32,2,2,outfall,sewer main,,0.00,2018-07-09,False,24,rain event,"I/I Inv, ",1800 Austin Hwy,False,12,0.0,78218-1713,29.499371,-98.422432
881,2018-07-09,94250,0.0,7/9/2018 3:00:00 PM,7/10/2018 3:30:00 AM,12.5,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,7,2018,28,0,48.0,298.34,rcp,1973,2.54,1.32,2,2,outfall,sewer main,,0.00,2018-07-09,False,24,rain event,"I/I Inv, ",1800 Austin Hwy,False,12,0.0,78218-1713,29.499371,-98.422432
882,2018-07-09,94250,0.0,7/9/2018 3:00:00 PM,7/10/2018 3:30:00 AM,12.5,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,7,2018,28,0,48.0,298.34,rcp,1973,2.54,1.32,2,2,outfall,sewer main,,0.00,2018-07-09,False,24,rain event,"I/I Inv, ",1800 Austin Hwy,False,12,0.0,78218-1713,29.499371,-98.422432
883,2018-07-09,94250,0.0,7/9/2018 3:00:00 PM,7/10/2018 3:30:00 AM,12.5,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,7,2018,28,0,48.0,298.34,rcp,1973,2.54,1.32,2,2,outfall,sewer main,,0.00,2018-07-09,False,24,rain event,"I/I Inv, ",1800 Austin Hwy,False,12,0.0,78218-1713,29.499371,-98.422432
884,2018-07-09,94250,0.0,7/9/2018 3:00:00 PM,7/10/2018 3:30:00 AM,12.5,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,7,2018,28,0,48.0,298.34,rcp,1973,2.54,1.32,2,2,outfall,sewer main,,0.00,2018-07-09,False,24,rain event,"I/I Inv, ",1800 Austin Hwy,False,12,0.0,78218-1713,29.499371,-98.422432
885,2018-07-09,94250,0.0,7/9/2018 3:00:00 PM,7/10/2018 3:30:00 AM,12.5,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,7,2018,28,0,48.0,298.34,rcp,1973,2.54,1.32,2,2,outfall,sewer main,,0.00,2018-07-09,False,24,rain event,"I/I Inv, ",1800 Austin Hwy,False,12,0.0,78218-1713,29.499371,-98.422432
886,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
887,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
888,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
889,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
890,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
891,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
892,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
893,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
894,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
895,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
896,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
897,2018-02-23,224300,0.0,2/23/2018 10:20:00 AM,2/23/2018 9:40:00 PM,11.33333333,i/i,diluted by heavy rain water,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,2,2018,8,0,48.0,298.34,rcp,1973,1.31,0.31,1,1,outfall,sewer main,,0.00,2018-02-23,True,24,rain event,"I/I Inv, ",1800 Austin Hwy,True,12,0.0,78218-1713,29.499371,-98.422432
898,2018-11-11,39000,0.0,11/11/2018 3:33:00 PM,11/17/2018 3:00:00 AM,131.45,structural,repaired main,leon creek,33792,31953,ground,none,4,11,2018,46,0,54.0,1903.6,rcp,1965,0.0,0.0,2,2,outfall,sewer main,,0.00,2018-11-11,False,0,structural,"Point Repair, ",8322 Quintana Rd,False,1,0.0,78211,29.34487,-98.584064
899,2018-11-07,460,0.0,11/7/2018 9:44:00 AM,11/7/2018 10:30:00 AM,0.7666666670000001,other,cleaned main,leon creek,74082,73353,stormdrain,none,6,11,2018,45,0,8.0,159.71,pvc,1994,0.0,0.0,1,1,gravity,sewer main,,0.43,2018-11-07,False,120,debris,"Increase FCS, ",6006 Valley Lawn,False,1,0.0,78250-3963,29.500078,-98.67968
900,2018-11-05,2400,0.0,11/5/2018 10:30:00 PM,11/6/2018 2:30:00 AM,4.0,i/i,monitored area,leon creek,85627,42324,creek bed - spilled into leon creek,leon creek,6,11,2018,45,0,42.0,1043.9,rcp,1973,0.0,0.0,1,1,outfall,sewer main,,0.00,2018-11-05,False,0,rain event,Other,200 Arvil Ave,False,2,0.0,78227,29.412293,-98.614922
901,2018-11-05,2400,0.0,11/5/2018 10:30:00 PM,11/6/2018 2:30:00 AM,4.0,i/i,monitored area,leon creek,85627,42324,creek bed - spilled into leon creek,leon creek,6,11,2018,45,0,42.0,1043.9,rcp,1973,0.0,0.0,1,1,outfall,sewer main,,0.00,2018-11-05,False,0,rain event,Other,200 Arvil Ave,False,2,0.0,78227,29.412293,-98.614922
902,2018-10-27,174000,0.0,10/27/2018 11:30:00 PM,10/28/2018 3:00:00 AM,3.5,i/i,monitored area,leon creek,70729,85627,creek bed - spilled into leon creek,leon creek,6,10,2018,43,0,8.0,188.51,vcp,1977,0.0,0.79,1,1,gravity,sewer main,,0.00,2018-10-27,True,120,rain event,Other,200 Arvil Ave,True,2,0.0,78227,29.412293,-98.614922
903,2018-10-27,174000,0.0,10/27/2018 11:30:00 PM,10/28/2018 3:00:00 AM,3.5,i/i,monitored area,leon creek,70729,85627,creek bed - spilled into leon creek,leon creek,6,10,2018,43,0,8.0,188.51,vcp,1977,0.0,0.79,1,1,gravity,sewer main,,0.00,2018-10-27,True,120,rain event,Other,200 Arvil Ave,True,2,0.0,78227,29.412293,-98.614922
904,2018-11-03,43,0.0,11/3/2018 10:02:00 AM,11/3/2018 10:45:00 AM,0.716666667,debris,cleaned lateral,dos rios,39121,27614,street,none,3,11,2018,44,0,8.0,189.0,pvc,2016,0.0,0.0,1,1,gravity,sewer main,,0.47,2018-11-03,False,24,debris,Other,418 Fair Ave,False,2,0.0,78223-1114,29.38419,-98.470434
905,2018-11-03,43,0.0,11/3/2018 10:02:00 AM,11/3/2018 10:45:00 AM,0.716666667,debris,cleaned lateral,dos rios,39121,27614,street,none,3,11,2018,44,0,8.0,189.0,pvc,2016,0.0,0.0,1,1,gravity,sewer main,,0.47,2018-11-03,False,24,debris,Other,418 Fair Ave,False,2,0.0,78223-1114,29.38419,-98.470434
906,2016-05-27,140,0.0,5/27/2016 9:10:00 AM,5/27/2016 9:45:00 AM,0.583333333,debris,cleaned main,dos rios,39122,39121,street,none,3,5,2016,22,0,8.0,50.0,vcp,1965,0.0,0.0,1,1,gravity,sewer main,,0.05,2016-05-27,False,120,structural,"Design Request, ",418 Fair Ave,False,2,0.0,78223-1114,29.38419,-98.470434
907,2016-05-27,140,0.0,5/27/2016 9:10:00 AM,5/27/2016 9:45:00 AM,0.583333333,debris,cleaned main,dos rios,39122,39121,street,none,3,5,2016,22,0,8.0,50.0,vcp,1965,0.0,0.0,1,1,gravity,sewer main,,0.05,2016-05-27,False,120,structural,"Design Request, ",418 Fair Ave,False,2,0.0,78223-1114,29.38419,-98.470434
908,2018-11-03,185,0.0,11/3/2018 11:13:00 AM,11/3/2018 11:50:00 AM,0.6166666670000001,other,cleaned main,leon creek,73383,88746,street,none,6,11,2018,44,0,8.0,299.45,pvc,1994,0.0,0.0,1,1,gravity,sewer main,,0.45,2018-11-03,False,120,debris,"Point Repair, ",9100 Valley Bend,False,1,0.0,78250-4905,29.499916,-98.679687
909,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
910,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
911,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
912,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
913,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
914,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
915,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
916,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
917,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
918,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
919,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
920,2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
921,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
922,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
923,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
924,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
925,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
926,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
927,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
928,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
929,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
930,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
931,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
932,2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True,12,0.0,78257,29.656913,-98.625633
933,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
934,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
935,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
936,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
937,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
938,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
939,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
940,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
941,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
942,2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False,12,0.0,78257,29.656913,-98.625633
